00:00.172  reports          | WARNING Unable to open 'C:\Users\Amministratore\AppData\Roaming\Blender Foundation\Blender\5.2\config\userpref.blend': Permission denied
20:32:04 | INFO: Extracting primitive: EXT_WindowArch_Front_Trim.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Sphere.063
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Sphere.064
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: INT_Slab_Kitchen_CurvedPerimeter.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: INT_Slab_Living_CurvedPerimeter.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M02_Observatory_Dome_WithSlit.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_ArchedBay_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_ArchedBay_Glass_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_ArchedBay_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_LightningRod_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_RoofSeam_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_RoofSeam_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_RoofSeam_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_RoofSeam_Mesh.003
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_RoofSeam_Mesh.004
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_RoofSeam_Mesh.005
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_RoofSeam_Mesh.006
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_RoofSeam_Mesh.007
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_StringCourse_Mesh.004
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_StringCourse_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_StringCourse_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_StringCourse_Mesh.003
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_WitchHat_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_UpperFloor_Ceiling_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_UpperFloor_Side_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_UpperFloor_Side_Glass_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_UpperFloor_Side_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_UpperFloor_Slab_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Coil_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Coil_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Coil_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Coil_Mesh.003
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Coil_Mesh.004
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Coil_Mesh.005
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Coil_Mesh.006
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Coil_Mesh.007
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Coil_Mesh.008
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Coil_Mesh.009
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Foot_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Foot_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Mast_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Mast_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Aerial_Whip_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Anemometer_Arm_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Anemometer_Arm_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Anemometer_Arm_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Anemometer_Cup_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Anemometer_Cup_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Balcony_AnchorPlate_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Balcony_Bearer_Mesh.007
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Balcony_Bearer_Mesh.008
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Balcony_Knee_Mesh.007
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Balcony_Knee_Mesh.008
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Arch_Mesh.004
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Arch_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Arch_Mesh.005
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Baluster_Mesh.033
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Handrail_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Handrail_Mesh.004
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Balcony_WallPlate_Mesh.003
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Balcony_WallPlate_Mesh.004
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Roof_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Roof_Barge_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Roof_Eaves_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Roof_Eaves_Mesh.003
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Roof_Ridge_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Stringer_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Stringer_Mesh.004
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_StructuralBrace_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_StructuralBrace_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Tie_Mesh.004
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_Tie_Mesh.005
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_TopBeam_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_TopBeam_Mesh.003
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Balcony_WallPlate_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_WallSocket_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Bridge_WallSocket_Mesh.003
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.020
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Chimney_Pot_Mesh.003
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Chimney_Pot_Mesh.004
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Chimney_Pot_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Dome_ApertureLip_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Dome_ApertureLip_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Front_HoodBracket_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Front_WindowHood_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Front_WindowHood_Barge_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Front_WindowHood_Eaves_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Front_WindowHood_Ridge_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_0_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_0_Glass_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_0_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_1_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_1_Glass_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_1_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_2_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_2_Glass_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_2_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_3_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_3_Glass_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_FrontBay_3_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.034
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Portal_Hood_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Portal_Hood_Barge_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Portal_Hood_Barge_Mesh.003
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Portal_Hood_Eaves_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Portal_Hood_Eaves_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Portal_Hood_Ridge_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Portal_HoodBracket_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Portal_HoodBracket_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.033
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Portal_WalnutLeaf_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_FrontLeft_Sill
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_FrontLeft_Mullion
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Portal_RingKnocker_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Portal_RingKnocker_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.027
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Rear_BiforaArch_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Rear_BiforaArch_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Rear_HoodBracket_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Rear_WindowHood_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Rear_WindowHood_Barge_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Rear_WindowHood_Eaves_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Rear_WindowHood_Ridge_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_0_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_0_Glass_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_0_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_1_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_1_Glass_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_1_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_2_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_2_Glass_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_2_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_3_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_3_Glass_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearBay_3_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearSash_Glass_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_RearSash_LeadDiamond_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.006
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.008
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.013
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.014
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.007
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.012
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.003
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Tower_ClosedBase_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Tower_Floor_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Tower_Floor_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Tower_Floor_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Tower_PassagePortal_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Tower_PassagePortal_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_WindVane_ArrowHead_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_WindVane_ArrowShaft_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.022
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_WindVane_Tail_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M04_CatSill_Shared
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M04_Ivy_Module_0
20:32:04 | INFO: Primitives created: 4
20:32:04 | INFO: Extracting primitive: M04_Ivy_Module_1
20:32:04 | INFO: Primitives created: 4
20:32:04 | INFO: Extracting primitive: M04_Ivy_Module_2
20:32:04 | INFO: Primitives created: 4
20:32:04 | INFO: Extracting primitive: M04_WestPassage_Assembly.001
20:32:04 | INFO: Primitives created: 3
20:32:04 | INFO: Extracting primitive: M01_M04_WestPassage_Door_ArchWall_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_M04_WestPassage_Door_OakFrame_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_Tower_StringCourse_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M01_V03_Tower_ClosedBase_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M04_WindowBox_Shared
20:32:04 | INFO: Primitives created: 3
20:32:04 | INFO: Extracting primitive: M08_Cat_Loaf_SHARED
20:32:04 | INFO: Primitives created: 7
20:32:04 | INFO: Extracting primitive: M08_Cat_Sleeping_SHARED
20:32:04 | INFO: Primitives created: 6
20:32:04 | INFO: Extracting primitive: M08_Cat_Sitting_SHARED
20:32:04 | INFO: Primitives created: 7
20:32:04 | INFO: Extracting primitive: M04_Flowering_WindowCluster_0
20:32:04 | INFO: Primitives created: 5
20:32:04 | INFO: Extracting primitive: M04_Flowering_WindowCluster_1
20:32:04 | INFO: Primitives created: 5
20:32:04 | INFO: Extracting primitive: Cube.126
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.127
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.130
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.129
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.047
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.049
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.003
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.005
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.006
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.007
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cube.008
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Veranda_Threshold_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_EastBridge_Threshold_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Lift_BoardingBridge_00_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Lift_FloorCollar_00_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Lift_SouthGlass_L_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Lift_SouthGlass_L_Mesh.002
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Lift_SouthGlass_Spandrel_00_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Lift_SouthGlass_Spandrel_01_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Lift_SouthGlass_Spandrel_02_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Lift_SouthGlass_Spandrel_03_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Lift_SouthGlass_Spandrel_04_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Lift_SouthGlass_Top_Mesh.001
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Observatory_InteriorFloor_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Cylinder.015
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Veranda_Step_01_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Veranda_Step_02_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Veranda_Step_03_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Veranda_Step_04_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Veranda_Step_05_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Veranda_Step_06_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Veranda_Step_07_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M06_Veranda_UpperLanding_Mesh
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_EastLower_Glass
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_EastLower_Reveal
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_EastUpper_Glass
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_EastUpper_Reveal
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_FrontLeft_Glass
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_FrontLeft_Reveal
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_FrontRight_Glass
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_FrontRight_Reveal
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_UpperLeft_Glass
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_UpperLeft_Reveal
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_UpperRight_Glass
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: M08_Window_UpperRight_Reveal
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Tree_Red_Branches_SharedMesh
20:32:04 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
20:32:04 | INFO: Primitives created: 1
20:32:04 | INFO: Extracting primitive: Tree_Red_Leaves_SharedMesh
20:32:04 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
20:32:04 | INFO: Primitives created: 1
20:32:10 | INFO: Finished glTF 2.0 export in 8.112963676452637 s
00:14.265  image.write      | ERROR OpenImageIO write failed: Could not open file "\.thumbnails\large\blender_14508_c174b0ea50bdb36ba5a9321581580916.png.png"

Info: Saved as "mansion-v09-trees.blend"

Blender quit
